id,rated,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,time_base,time_increment,game_duration_mins,rating_gap,avg_rating,rating_tier,time_control_category,opening_family,is_upset,white_wins,turns_zscore,is_draw
ZTvUvIGl,True,25,resign,white,ehsano,1866.0,artykom,2054,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,15.0,10.0,34.17,-188.0,1960.0,Expert,Classical,Italian Game,True,1,-1.0827252038830286,0
p4zMbzn2,True,83,resign,white,artykom,2041.0,kgbird,2081,A41,Rat Defense: English Rat,4,15.0,10.0,43.83,-40.0,2061.0,Expert,Classical,Rat Defense,True,1,0.7444526470950213,0
ax7FMP4m,True,117,resign,white,kirodessa,1979.0,artykom,2055,C45,Scotch Game: Potter Variation,9,15.0,10.0,49.5,-76.0,2017.0,Expert,Classical,Scotch Game,True,1,1.8155569045649127,0
ZRNOMB2S,True,129,mate,white,artykom,2047.0,daniilgavriloff,1961,E97,King's Indian Defense: Orthodox Variation |  Bayonet Attack,17,15.0,10.0,51.5,86.0,2004.0,Expert,Classical,King's Indian Defense,False,1,2.193593701318992,0
f0fEuq0x,True,46,resign,black,vini700,2041.0,artykom,2035,C54,Italian Game: Giuoco Piano |  Aitken Variation,19,15.0,10.0,37.67,6.0,2038.0,Expert,Classical,Italian Game,True,0,-0.4211608095633899,0
JoZDL4BN,True,46,resign,black,artykom,2035.0,pashapasha,1910,A40,English Defense #2,2,15.0,10.0,37.67,125.0,1972.0,Expert,Classical,English Defense #2,True,0,-0.4211608095633899,0
FdJqwcnS,True,90,resign,black,optiprime,2043.0,artykom,2023,E59,Nimzo-Indian Defense: Normal Variation |  Bernstein Defense,19,15.0,10.0,45.0,20.0,2033.0,Expert,Classical,Nimzo-Indian Defense,True,0,0.9649741118682343,0
A4wEdLvV,True,45,resign,white,artykom,2016.0,nkouevda,1880,B32,Sicilian Defense: Kalashnikov Variation,10,15.0,10.0,37.5,136.0,1948.0,Expert,Classical,Sicilian Defense,False,1,-0.45266387595956314,0
V8UUhPEn,True,31,resign,white,rekikismail,1967.0,artykom,2028,C45,Scotch Game: Haxo Gambit,8,15.0,10.0,35.17,-61.0,1998.0,Expert,Classical,Scotch Game,True,1,-0.893706805505989,0
TB4Qo0OU,True,47,resign,white,cselhu3,1599.0,indroneil,1647,B23,Sicilian Defense: Closed,4,10.0,0.0,20.0,-48.0,1623.0,Advanced,Rapid,Sicilian Defense,True,1,-0.38965774316721663,0
Yu74GxBR,False,9,draw,draw,cselhu3,1599.0,indroneil,1647,B23,Sicilian Defense: Closed Variation,3,180.0,180.0,387.0,-48.0,1623.0,Advanced,Classical,Sicilian Defense,False,0,-1.5867742662218012,1
qPdyPRd2,True,65,resign,white,wahyono,1612.0,cselhu3,1610,C42,Russian Game: Urusov Gambit,5,10.0,0.0,20.0,2.0,1611.0,Advanced,Rapid,Russian Game,False,1,0.1773974519639024,0
ziaJir1p,True,154,outoftime,black,blazingheart,1382.0,cselhu3,1605,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,10.0,0.0,20.0,-223.0,1494.0,Intermediate,Rapid,Ruy Lopez,False,0,2.981170361223324,0
Tz52pR83,True,53,mate,white,cselhu3,1592.0,no_dokuz,1671,B24,Sicilian Defense: Closed Variation |  Fianchetto Variation,5,10.0,0.0,20.0,-79.0,1632.0,Advanced,Rapid,Sicilian Defense,True,1,-0.20063934479017695,0
hwXnvcvZ,True,19,resign,white,cselhu3,1586.0,walt_b,1416,C40,King's Pawn Game: Busch-Gass Gambit,4,10.0,0.0,20.0,170.0,1501.0,Advanced,Rapid,King's Pawn Game,False,1,-1.2717436022600683,0
3WYism5J,True,47,mate,white,platforma471,1572.0,cselhu3,1597,D00,Queen's Pawn Game,2,10.0,0.0,20.0,-25.0,1584.0,Advanced,Rapid,Queen's Pawn Game,True,1,-0.38965774316721663,0
BEI6ho3a,True,42,resign,black,pmuthunga77,1667.0,cselhu3,1584,D06,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,8,10.0,0.0,20.0,83.0,1626.0,Advanced,Rapid,Queen's Gambit Refused,True,0,-0.547173075148083,0
ggUuYfDf,False,52,mate,black,yangster23,1500.0,dragon__slayer,1833,B30,Sicilian Defense: Old Sicilian,4,5.0,5.0,14.33,-333.0,1666.0,Advanced,Blitz,Sicilian Defense,False,0,-0.23214241118635023,0
oGMm5ZLU,True,108,outoftime,black,jtsae,1665.0,dragon__slayer,1826,A01,Nimzo-Larsen Attack: Modern Variation #4,5,10.0,0.0,20.0,-161.0,1746.0,Advanced,Rapid,Nimzo-Larsen Attack,False,0,1.5320293069993534,0
q8QwC8ET,True,64,mate,black,cchand,1619.0,dragon__slayer,1820,B22,Sicilian Defense: Alapin Variation,3,10.0,0.0,20.0,-201.0,1720.0,Advanced,Rapid,Sicilian Defense,False,0,0.1458943855677291,0
GNmdpKnK,False,31,mate,white,dragon__slayer,1814.0,yangster23,1500,A40,Mikenas Defense,2,5.0,5.0,12.58,314.0,1657.0,Advanced,Blitz,Mikenas Defense,False,1,-0.893706805505989,0
rf3ViwOe,True,64,mate,black,david453,1626.0,rasiak97,2082,B01,Scandinavian Defense: Modern Variation #2,4,10.0,0.0,20.0,-456.0,1854.0,Expert,Rapid,Scandinavian Defense,False,0,0.1458943855677291,0
uYMEAuZH,True,48,mate,black,david453,1639.0,v_clava38,1728,C48,Four Knights Game: Spanish Variation,7,8.0,7.0,21.6,-89.0,1684.0,Advanced,Rapid,Four Knights Game,False,0,-0.35815467677104335,0
FcieM0Ll,True,33,mate,white,valmasia3,1733.0,david453,1661,C34,King's Gambit Accepted |  Schallopp Defense,6,5.0,5.0,12.75,72.0,1697.0,Advanced,Blitz,King's Gambit Accepted |  Schallopp Defense,False,1,-0.8307006727136425,0
Cl1f8FCm,True,69,resign,white,yuyu2,1986.0,david453,1666,D01,Richter-Veresov Attack,5,10.0,0.0,20.0,320.0,1826.0,Expert,Rapid,Richter-Veresov Attack,False,1,0.30340971754859547,0
ptg6sze9,True,63,resign,white,david453,1681.0,omer_abdeen,1488,B20,Sicilian Defense: Bowdler Attack,3,10.0,0.0,20.0,193.0,1584.0,Advanced,Rapid,Sicilian Defense,False,1,0.11439131917155583,0
nbFg7XAQ,True,47,resign,white,tiglio,1521.0,david453,1709,C24,Bishop's Opening: Berlin Defense,4,10.0,0.0,20.0,-188.0,1615.0,Advanced,Rapid,Bishop's Opening,True,1,-0.38965774316721663,0
9R2EChWf,True,95,resign,white,david453,1686.0,fernandoarge,1745,B10,Caro-Kann Defense,2,10.0,0.0,20.0,-59.0,1716.0,Advanced,Rapid,Caro-Kann Defense,True,1,1.1224894438491007,0
G8GqhtT5,True,15,resign,white,tehno075,1809.0,david453,1701,C45,Scotch Game,7,10.0,15.0,23.75,108.0,1755.0,Advanced,Rapid,Scotch Game,False,1,-1.3977558678447615,0
JUCyy41y,True,68,resign,black,david453,1713.0,zafod_biblbrox,1882,C11,French Defense: Classical Variation |  Steinitz Variation,7,10.0,0.0,20.0,-169.0,1798.0,Advanced,Rapid,French Defense,False,0,0.2719066511524222,0
DhAF9vXm,True,14,resign,black,imlizardking,1773.0,david453,1685,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,10.0,5.0,21.17,88.0,1729.0,Advanced,Rapid,Italian Game,True,0,-1.4292589342409348,0
bZuOFmTH,True,56,resign,black,david453,1706.0,kumskiy,1741,C50,Giuoco Piano,6,10.0,0.0,20.0,-35.0,1724.0,Advanced,Rapid,Giuoco Piano,False,0,-0.10613014560165712,0
vbc92z3L,True,30,resign,white,isidorotegi,2076.0,david453,1712,D06,Queen's Gambit Refused: Marshall Defense,4,5.0,10.0,15.0,364.0,1894.0,Expert,Blitz,Queen's Gambit Refused,False,1,-0.9252098719021623,0
wnuYuv7V,True,19,resign,black,david453,1735.0,genazavr,1771,C41,Philidor Defense #2,4,40.0,30.0,89.5,-36.0,1753.0,Advanced,Classical,Philidor Defense #2,False,0,-1.2717436022600683,0
NFvul5Jr,True,45,resign,white,massimo80,1053.0,dimak8,840,C20,King's Pawn Game: Leonardis Variation,3,60.0,0.0,120.0,213.0,946.0,Beginner,Classical,King's Pawn Game,False,1,-0.45266387595956314,0
zfhhvhea,False,5,resign,white,bruno510,1010.0,dimak8,840,C41,Philidor Defense #3,5,10.0,0.0,20.0,170.0,925.0,Beginner,Rapid,Philidor Defense #3,False,1,-1.7127865318064943,0
WUumJ7lL,False,21,resign,white,relisted1337,1381.0,dimak8,840,C20,Bishop's Opening: Boi Variation,4,10.0,5.0,21.75,541.0,1110.0,Beginner,Rapid,Bishop's Opening,False,1,-1.2087374694677218,0
rGJf9CQY,True,129,mate,white,boomerismydog,966.0,dimak8,857,C20,King's Pawn Game: King's Head Opening #2,3,10.0,2.0,24.3,109.0,912.0,Beginner,Rapid,King's Pawn Game,False,1,2.193593701318992,0
FFaBql0W,True,30,resign,black,dimak8,860.0,artur799,1424,D00,Queen's Pawn Game #2,3,25.0,15.0,57.5,-564.0,1142.0,Beginner,Classical,Queen's Pawn Game #2,False,0,-0.9252098719021623,0
qa2CJKBu,False,85,resign,black,luigilavaccara,1314.0,dimak8,860,D00,Queen's Pawn Game: Mason Attack,3,10.0,2.0,22.83,454.0,1087.0,Beginner,Rapid,Queen's Pawn Game,True,0,0.8074587798873679,0
2J0zuNpC,True,51,resign,white,dahdah,1871.0,wolfram_ep,2101,B18,Caro-Kann Defense: Classical Variation,8,30.0,30.0,85.5,-230.0,1986.0,Expert,Classical,Caro-Kann Defense,True,1,-0.2636454775825235,0
vr3QhlTM,True,44,resign,white,erinyu,2250.0,loukas435,1793,B07,Pirc Defense #4,2,30.0,30.0,82.0,457.0,2022.0,Expert,Classical,Pirc Defense #4,False,1,-0.48416694235573643,0
XMb99IVp,True,58,mate,black,loukas435,1820.0,master22ar,1543,A40,Modern Defense,2,10.0,0.0,20.0,277.0,1682.0,Advanced,Rapid,Modern Defense,True,0,-0.043124012809310566,0
AQRKytWi,True,124,mate,black,loukas435,1826.0,ambitious,2019,A45,Indian Game,2,10.0,0.0,20.0,-193.0,1922.0,Expert,Rapid,Indian Game,False,0,2.0360783693381257,0
joPiozQn,True,70,outoftime,black,gluho,1531.0,loukas435,1822,A00,Mieses Opening,1,10.0,0.0,20.0,-291.0,1676.0,Advanced,Rapid,Mieses Opening,False,0,0.33491278394476875,0
YlS77iU2,True,140,mate,black,loukas435,1826.0,chessbuzz17,2162,A40,Horwitz Defense,2,10.0,0.0,20.0,-336.0,1994.0,Expert,Rapid,Horwitz Defense,False,0,2.540127431676898,0
KyjrxP2w,True,50,resign,black,sabr1998,1626.0,loukas435,1820,B08,Pirc Defense: Classical Variation,8,10.0,0.0,20.0,-194.0,1723.0,Advanced,Rapid,Pirc Defense,False,0,-0.2951485439786968,0
HJSXS1DQ,True,122,resign,white,alsing,1716.0,loukas435,1850,B07,Pirc Defense,4,10.0,0.0,20.0,-134.0,1783.0,Advanced,Rapid,Pirc Defense,True,1,1.9730722365457791,0
0BbxK7Uc,True,42,outoftime,black,wqf7,1879.0,loukas435,1837,B07,Pirc Defense #3,6,10.0,0.0,20.0,42.0,1858.0,Expert,Rapid,Pirc Defense #3,True,0,-0.547173075148083,0
c9KYiXyi,True,79,mate,white,loukas435,1825.0,masquerader,1850,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,-25.0,1838.0,Expert,Rapid,Queen's Pawn Game,True,1,0.6184403815103283,0
MJzECcZA,True,70,mate,black,loukas435,1832.0,chesspatzeruk-twitch,1983,A80,Dutch Defense,2,10.0,0.0,20.0,-151.0,1908.0,Expert,Rapid,Dutch Defense,False,0,0.33491278394476875,0
5X28FbsH,True,80,resign,black,loukas435,1844.0,titian1,1783,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,61.0,1814.0,Expert,Rapid,Queen's Pawn Game,True,0,0.6499434479065015,0
nCQvxV70,True,81,mate,white,loukas435,1837.0,sergiokumic,1687,A45,Indian Game,2,10.0,0.0,20.0,150.0,1762.0,Advanced,Rapid,Indian Game,False,1,0.6814465143026748,0
hrpQ26P9,True,111,resign,white,saeed2001,1861.0,loukas435,1837,B07,Pirc Defense: Byrne Variation,7,10.0,0.0,20.0,24.0,1849.0,Expert,Rapid,Pirc Defense,False,1,1.6265385061878732,0
ZYVb7dkG,True,56,resign,black,sorethea,1808.0,loukas435,1826,B07,Pirc Defense #4,2,10.0,0.0,20.0,-18.0,1817.0,Expert,Rapid,Pirc Defense #4,False,0,-0.10613014560165712,0
U5UsTkJQ,True,42,resign,white,loukas435,1821.0,xxblinkxx,1600,D00,Queen's Pawn Game: Mason Attack,3,30.0,30.0,81.0,221.0,1710.0,Advanced,Classical,Queen's Pawn Game,False,1,-0.547173075148083,0
F4QFPnH2,True,79,mate,white,loukas435,1818.0,juhaini45,1558,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,260.0,1688.0,Advanced,Rapid,Queen's Pawn Game,False,1,0.6184403815103283,0
l06vxMQM,True,115,resign,white,loukas435,1797.0,davtio,1962,A40,Queen's Pawn,1,10.0,0.0,20.0,-165.0,1880.0,Expert,Rapid,Queen's Pawn,True,1,1.7525507717725664,0
P2tE5X0U,True,59,resign,white,turm64,1879.0,loukas435,1806,A80,Dutch Defense,2,10.0,0.0,20.0,73.0,1842.0,Expert,Rapid,Dutch Defense,False,1,-0.011620946413137287,0
OLF7JYSb,True,62,resign,black,loukas435,1800.0,sergipechess,1853,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,-53.0,1826.0,Expert,Rapid,Queen's Pawn Game,False,0,0.08288825277538255,0
H8fm6ESZ,True,54,mate,black,loukas435,1802.0,varun_aravind,2181,A45,Indian Game,2,10.0,0.0,20.0,-379.0,1992.0,Expert,Rapid,Indian Game,False,0,-0.16913627839400366,0
MXD66wa6,True,59,resign,white,northface77,1744.0,loukas435,1817,B09,Pirc Defense: Austrian Attack,7,10.0,0.0,20.0,-73.0,1780.0,Advanced,Rapid,Pirc Defense,True,1,-0.011620946413137287,0
x2x9JfP4,True,126,mate,black,loukas435,1828.0,pet-3-ca,1834,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,-6.0,1831.0,Expert,Rapid,Queen's Pawn Game,False,0,2.0990845021304723,0
gTFN7mrQ,True,44,mate,black,cheflodi,1293.0,loukas435,1827,A00,Van't Kruijs Opening,1,10.0,0.0,20.0,-534.0,1560.0,Advanced,Rapid,Van't Kruijs Opening,False,0,-0.48416694235573643,0
g2HzBw1m,True,85,resign,white,loukas435,1823.0,davidchampion1,1560,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,263.0,1692.0,Advanced,Rapid,Queen's Pawn Game,False,1,0.8074587798873679,0
nuEYTENx,True,85,outoftime,white,eraldii,1861.0,loukas435,1833,A84,Dutch Defense,3,10.0,0.0,20.0,28.0,1847.0,Expert,Rapid,Dutch Defense,False,1,0.8074587798873679,0
j8dKSl93,True,46,resign,black,giantkiller15,1802.0,loukas435,1822,B07,Pirc Defense #4,2,10.0,0.0,20.0,-20.0,1812.0,Expert,Rapid,Pirc Defense #4,False,0,-0.4211608095633899,0
izGfBJzU,False,47,mate,white,loukas435,1822.0,john465,1324,A45,Indian Game,2,14.0,15.0,39.75,498.0,1573.0,Advanced,Classical,Indian Game,False,1,-0.38965774316721663,0
a3DckN0z,True,70,resign,white,mariuseg,2114.0,loukas435,1826,B09,Pirc Defense: Austrian Attack |  Weiss Variation,11,30.0,30.0,95.0,288.0,1970.0,Expert,Classical,Pirc Defense,False,1,0.33491278394476875,0
OXpgLw3V,True,81,resign,white,akmar,1771.0,loukas435,1840,B07,Pirc Defense #4,2,20.0,20.0,67.0,-69.0,1806.0,Expert,Classical,Pirc Defense #4,True,1,0.6814465143026748,0
0qBdSlLZ,True,48,resign,black,boreddonquixote,1877.0,loukas435,1827,B07,Pirc Defense #4,2,20.0,20.0,56.0,50.0,1852.0,Expert,Classical,Pirc Defense #4,True,0,-0.35815467677104335,0
6kinU8t9,False,76,outoftime,black,loukas435,1827.0,dimitris22,1812,A45,Indian Game,2,12.0,10.0,36.67,15.0,1820.0,Expert,Classical,Indian Game,True,0,0.5239311823218085,0
g4kzm3wD,True,56,resign,black,kostas_chess,1803.0,loukas435,1809,A84,Dutch Defense,3,10.0,0.0,20.0,-6.0,1806.0,Expert,Rapid,Dutch Defense,False,0,-0.10613014560165712,0
SkjHzZ1E,True,75,resign,white,loukas435,1802.0,luvgangster,1652,D00,Queen's Pawn Game: Steinitz Countergambit,4,30.0,30.0,97.5,150.0,1727.0,Advanced,Classical,Queen's Pawn Game,False,1,0.4924281159256352,0
g2JL66dz,True,48,resign,black,loukas435,1804.0,ronjas,2222,A45,Indian Game,2,10.0,0.0,20.0,-418.0,2013.0,Expert,Rapid,Indian Game,False,0,-0.35815467677104335,0
ebbOAODd,True,52,resign,black,loukas435,1810.0,erendsi06,1990,D00,Queen's Pawn Game: Mason Attack,3,10.0,0.0,20.0,-180.0,1900.0,Expert,Rapid,Queen's Pawn Game,False,0,-0.23214241118635023,0
E3ddyhHD,True,57,resign,white,loukas435,1795.0,stuxnet,1880,A45,Indian Game,2,10.0,0.0,20.0,-85.0,1838.0,Expert,Rapid,Indian Game,True,1,-0.07462707920548384,0
MkTC0gVC,True,88,resign,black,dedbezbed,1804.0,loukas435,1783,A84,Dutch Defense,3,10.0,0.0,20.0,21.0,1794.0,Advanced,Rapid,Dutch Defense,True,0,0.9019679790758878,0
B2PZqrvE,True,69,mate,white,messyanswer,2020.0,loukas435,1788,A04,Zukertort Opening: Dutch Variation,2,10.0,0.0,20.0,232.0,1904.0,Expert,Rapid,Zukertort Opening,False,1,0.30340971754859547,0
yMOpMpne,True,58,draw,draw,pifostio,1510.0,loukas435,1796,B07,Pirc Defense: Byrne Variation,7,10.0,0.0,20.0,-286.0,1653.0,Advanced,Rapid,Pirc Defense,False,0,-0.043124012809310566,1
dqacRd7M,True,58,resign,white,atarasenko,1618.0,vares,1572,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,10.0,0.0,20.0,46.0,1595.0,Advanced,Rapid,Nimzowitsch Defense,False,1,-0.043124012809310566,0
rLylykwZ,False,53,resign,white,vares,1572.0,babbage,1720,A06,Reti Opening,2,10.0,5.0,24.42,-148.0,1646.0,Advanced,Rapid,Reti Opening,True,1,-0.20063934479017695,0
lRzRhcoH,True,78,mate,black,vares,1589.0,liemvodich,1553,A15,English Opening: Anglo-Indian Defense |  King's Knight Variation,3,10.0,0.0,20.0,36.0,1571.0,Advanced,Rapid,English Opening,True,0,0.586937315114155,0
Cf5Ctx1T,True,76,resign,black,danielsubreal,1521.0,vares,1580,B20,Sicilian Defense: Bowdler Attack,3,10.0,10.0,32.67,-59.0,1550.0,Advanced,Rapid,Sicilian Defense,False,0,0.5239311823218085,0
iT4qbCV0,True,21,resign,white,josevilar,1710.0,vares,1587,A45,Indian Game,2,5.0,8.0,12.8,123.0,1648.0,Advanced,Blitz,Indian Game,False,1,-1.2087374694677218,0
IPerZhzi,False,114,mate,black,vares,1587.0,seciyeli,1562,A06,Reti Opening,2,3.0,10.0,25.0,25.0,1574.0,Advanced,Bullet,Reti Opening,True,0,1.721047705376393,0
UxUEmJVF,True,107,draw,draw,vares,1586.0,chessosition13,1637,A04,Zukertort Opening: Queen's Gambit Invitation,2,12.0,4.0,31.13,-51.0,1612.0,Advanced,Classical,Zukertort Opening,False,0,1.50052624060318,1
Q5RMMxMR,True,54,draw,draw,chessosition13,1638.0,vares,1584,B20,Sicilian Defense: Bowdler Attack,3,12.0,4.0,27.6,54.0,1611.0,Advanced,Classical,Sicilian Defense,False,0,-0.16913627839400366,1
RiZfAUpj,True,28,resign,black,mtchess,1533.0,vares,1565,B33,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,11,5.0,10.0,14.67,-32.0,1549.0,Advanced,Blitz,Sicilian Defense,False,0,-0.9882160046945089,0
IGAD4no4,True,28,resign,white,java2312,1627.0,vares,1574,C53,Italian Game: Classical Variation #2,7,10.0,0.0,20.0,53.0,1600.0,Advanced,Rapid,Italian Game,False,1,-0.9882160046945089,0
lfJXVPCd,True,91,mate,white,nass,1462.0,vares,1589,B00,Nimzowitsch Defense,2,10.0,0.0,20.0,-127.0,1526.0,Advanced,Rapid,Nimzowitsch Defense,True,1,0.9964771782644076,0
El7ILB6j,True,47,mate,white,gatan5,1572.0,vares,1600,C44,Ponziani Opening,5,10.0,0.0,20.0,-28.0,1586.0,Advanced,Rapid,Ponziani Opening,True,1,-0.38965774316721663,0
f7HUgvMm,True,88,mate,black,vares,1612.0,antoniovictortg,1579,D02,Queen's Pawn Game: Anti-Torre,4,5.0,10.0,24.67,33.0,1596.0,Advanced,Blitz,Queen's Pawn Game,True,0,0.9019679790758878,0
ztsdesYS,True,73,mate,white,kazamaza,1351.0,vares,1637,E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,9,10.0,0.0,20.0,-286.0,1494.0,Intermediate,Rapid,Nimzo-Indian Defense,True,1,0.4294219831332886,0
AV7m2pi4,True,68,mate,black,capasuzan,1671.0,vares,1626,E38,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,8,10.0,0.0,20.0,45.0,1648.0,Advanced,Rapid,Nimzo-Indian Defense,True,0,0.2719066511524222,0
kqMwgm63,False,92,resign,black,vares,1626.0,seciyeli,1615,A06,Zukertort Opening: Tennison Gambit,3,3.0,10.0,21.33,11.0,1620.0,Advanced,Bullet,Zukertort Opening,True,0,1.0279802446605808,0
MzY0WJ9k,True,20,resign,black,aleksandrs79,1610.0,vares,1603,A00,Hungarian Opening: Indian Defense,2,10.0,0.0,20.0,7.0,1606.0,Advanced,Rapid,Hungarian Opening,True,0,-1.240240535863895,0
PsMeODx6,True,41,mate,white,vares,1596.0,pavan_iitg,1463,C00,French Defense: Knight Variation,3,10.0,0.0,20.0,133.0,1530.0,Advanced,Rapid,French Defense,False,1,-0.5786761415442563,0
SRyzECFE,True,93,mate,white,hilariochess,1591.0,vares,1607,B30,Sicilian Defense: Old Sicilian,4,10.0,0.0,20.0,-16.0,1599.0,Advanced,Rapid,Sicilian Defense,True,1,1.059483311056754,0
k5FL8DfX,True,50,resign,black,vares,1618.0,armos,1629,D02,Queen's Pawn Game: Chigorin Variation,4,15.0,8.0,36.67,-11.0,1624.0,Advanced,Classical,Queen's Pawn Game,False,0,-0.2951485439786968,0
7x00eMKY,True,155,mate,white,allan725,1641.0,vares,1628,B02,Alekhine Defense: Normal Variation,4,10.0,0.0,20.0,13.0,1634.0,Advanced,Rapid,Alekhine Defense,False,1,3.012673427619497,0
fBYFZZoN,True,74,outoftime,black,vares,1636.0,karmaboanil,1725,B27,Sicilian Defense: Katalimov Variation,4,10.0,0.0,20.0,-89.0,1680.0,Advanced,Rapid,Sicilian Defense,False,0,0.4609250495294619,0
3ZIdxcJP,False,155,outoftime,white,vares,1636.0,mendez-63,1357,D02,Queen's Pawn Game: Chigorin Variation,4,15.0,15.0,68.75,279.0,1496.0,Intermediate,Classical,Queen's Pawn Game,False,1,3.012673427619497,0
sNlSeD4s,True,127,resign,white,vinhasale,1725.0,vares,1644,C20,King's Pawn Game: Napoleon Attack,3,5.0,5.0,20.58,81.0,1684.0,Advanced,Blitz,King's Pawn Game,False,1,2.1305875685266455,0
v0c1ku0T,False,42,resign,black,zen3000,1500.0,angelpov,1500,C50,Italian Game,5,10.0,0.0,20.0,0.0,1500.0,Intermediate,Rapid,Italian Game,False,0,-0.547173075148083,0
uFkgAGQs,False,60,resign,black,kiroram,1316.0,zen3000,1500,C42,Russian Game: Three Knights Game,5,10.0,0.0,20.0,-184.0,1408.0,Intermediate,Rapid,Russian Game,False,0,0.01988211998303599,0
mVrzHE7Q,False,44,resign,black,wutang22,1306.0,zen3000,1500,D11,Slav Defense: Modern,6,8.0,0.0,16.0,-194.0,1403.0,Intermediate,Rapid,Slav Defense,False,0,-0.48416694235573643,0
Jz1yWt7s,False,145,outoftime,draw,zen3000,1500.0,tacticaldisaster,1500,C50,Giuoco Piano,6,8.0,0.0,16.0,0.0,1500.0,Intermediate,Rapid,Giuoco Piano,False,0,2.6976427636577642,1
OayTMTSX,False,68,resign,white,shannonhartman77,1095.0,zen3000,1500,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,10.0,0.0,20.0,-405.0,1298.0,Intermediate,Rapid,Italian Game,True,1,0.2719066511524222,0
9QRCqtCl,False,14,resign,black,zen3000,1500.0,aljon1,1386,C42,Petrov's Defense #2,5,10.0,0.0,20.0,114.0,1443.0,Intermediate,Rapid,Petrov's Defense #2,True,0,-1.4292589342409348,0
M4k9lT5Y,False,68,resign,black,zen3000,1500.0,omar-21,1500,C50,Italian Game: Schilling-Kostic Gambit,6,10.0,10.0,31.33,0.0,1500.0,Intermediate,Rapid,Italian Game,False,0,0.2719066511524222,0
8YDNuaHd,False,58,resign,black,mar2018,1500.0,zen3000,1500,D02,Queen's Pawn Game: Zukertort Variation,3,10.0,0.0,20.0,0.0,1500.0,Intermediate,Rapid,Queen's Pawn Game,False,0,-0.043124012809310566,0
0wW2uUP2,False,25,mate,white,mar2018,1500.0,zen3000,1500,D02,Queen's Pawn Game: Zukertort Variation,3,10.0,0.0,20.0,0.0,1500.0,Intermediate,Rapid,Queen's Pawn Game,False,1,-1.0827252038830286,0
eBBl99KP,False,57,resign,white,zen3000,1500.0,sir_reza,1500,C41,Philidor Defense: Exchange Variation,8,10.0,0.0,20.0,0.0,1500.0,Intermediate,Rapid,Philidor Defense,False,1,-0.07462707920548384,0
wN84CMHi,False,24,mate,black,geej,1244.0,zen3000,1500,C20,King's Pawn Game: Wayward Queen Attack,3,10.0,0.0,20.0,-256.0,1372.0,Intermediate,Rapid,King's Pawn Game,False,0,-1.114228270279202,0
sGK3Kiz3,False,41,outoftime,white,zen3000,1500.0,rocoradefutcd,1334,C41,Philidor Defense: Exchange Variation #3,6,10.0,0.0,20.0,166.0,1417.0,Intermediate,Rapid,Philidor Defense,False,1,-0.5786761415442563,0
HTuSeLWS,False,37,draw,draw,zen3000,1500.0,piyonun_gururu,1595,C40,King's Pawn Game: McConnell Defense,4,10.0,0.0,20.0,-95.0,1548.0,Advanced,Rapid,King's Pawn Game,False,0,-0.7046884071289494,1
